route_from,route_to,ride_type,ride_max_persons,hour,day_of_week,ride_waiting_time,ride_time_minutes,ride_price
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,18,4,6.0,11.45,107.62
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,18,4,6.0,9.45,208.98
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,20,4,6.5,9.316666666666666,102.415
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,20,4,2.0,8.316666666666666,24.0
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,20,4,4.5,8.816666666666666,152.31
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,20,4,2.0,8.325,66.1
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,20,4,8.0,10.316666666666666,97.45
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,20,4,2.5,8.316666666666666,180.43
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,22,4,4.0,9.333333333333334,101.7
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,22,4,3.0,7.333333333333333,24.0
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,22,4,4.0,8.333333333333334,150.9
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,22,4,1.0,8.333333333333334,93.93
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,22,4,8.0,9.333333333333334,97.45
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,22,4,4.0,8.333333333333334,178.35
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,7,5,5.0,9.066666666666666,130.46
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,7,5,2.0,8.066666666666666,24.0
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,7,5,4.0,9.066666666666666,177.62
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,7,5,3.0,8.066666666666666,50.0
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,7,5,5.0,10.066666666666666,123.44
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,7,5,3.0,8.066666666666666,191.53
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,8,5,3.0,8.683333333333334,144.21
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,8,5,1.0,8.683333333333334,24.0
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,8,5,3.0,8.683333333333334,196.85
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,8,5,2.0,7.683333333333334,50.0
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,8,5,4.0,8.683333333333334,134.2
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,8,5,3.0,8.683333333333334,219.36
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,9,5,1.0,7.7,144.21
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,9,5,3.0,7.7,24.0
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,9,5,2.0,7.7,196.85
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,9,5,1.0,7.7,50.0
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,9,5,2.0,7.7,134.2
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,9,5,2.0,8.7,219.36
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,10,5,2.0,8.683333333333334,144.68
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,10,5,2.0,7.683333333333334,24.0
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,10,5,2.0,8.683333333333334,197.5
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,10,5,1.0,7.683333333333334,50.0
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,10,5,2.0,8.683333333333334,134.65
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,10,5,3.0,8.683333333333334,220.11
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,11,5,3.0,8.7,144.75
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,11,5,3.0,8.7,24.0
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,11,5,4.0,8.7,197.59
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,11,5,1.0,8.7,50.0
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,11,5,3.0,8.7,134.72
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,11,5,5.0,8.7,220.21
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,12,5,3.0,8.683333333333334,142.42
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,12,5,3.0,8.683333333333334,24.0
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,12,5,4.0,8.683333333333334,197.27
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,12,5,1.0,7.683333333333334,50.0
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,12,5,2.0,8.683333333333334,141.35
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,12,5,5.0,9.683333333333334,213.46
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,13,5,4.0,8.683333333333334,148.91
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,13,5,3.0,9.683333333333334,27.75
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,13,5,5.0,9.683333333333334,206.08
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,13,5,1.0,7.683333333333334,50.0
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,13,5,5.0,10.683333333333334,141.22
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,13,5,5.0,9.683333333333334,225.94
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,16,5,6.0,8.233333333333333,170.23
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,16,5,4.0,8.233333333333333,25.87
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,16,5,6.0,8.233333333333333,253.33
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,16,5,1.0,8.233333333333333,67.41
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,16,5,7.0,10.233333333333333,167.0
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,16,5,6.0,8.233333333333333,274.78
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,21,5,8.0,9.066666666666666,117.58
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,21,5,2.0,9.066666666666666,24.0
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,21,5,7.0,10.066666666666666,169.63
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,21,5,2.0,9.066666666666666,68.31
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,21,5,10.0,11.066666666666666,114.9
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,21,5,10.0,9.066666666666666,252.41
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,8,6,3.0,8.783333333333333,144.29
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,8,6,3.0,7.783333333333333,24.0
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,8,6,5.0,7.783333333333333,196.98
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,8,6,2.0,7.783333333333333,55.0
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,8,6,6.0,9.783333333333331,134.28
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,8,6,5.0,8.783333333333333,219.5
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,9,6,5.0,8.666666666666666,144.08
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,9,6,3.0,8.666666666666666,24.0
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,9,6,4.0,8.666666666666666,196.71
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,9,6,2.0,7.666666666666667,50.0
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,9,6,10.0,9.666666666666666,134.09
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,9,6,8.0,8.666666666666666,307.28
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,10,6,8.0,7.666666666666667,159.64
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,10,6,4.0,8.666666666666666,24.0
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,10,6,8.0,7.666666666666667,217.41
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,10,6,1.0,7.666666666666667,50.0
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,10,6,10.0,9.666666666666666,150.34
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,10,6,5.0,8.666666666666666,241.25
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,11,6,5.0,9.666666666666666,144.42
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,11,6,2.0,8.666666666666666,24.0
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,11,6,4.0,9.666666666666666,197.15
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,11,6,2.0,8.666666666666666,50.0
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,11,6,9.0,10.666666666666666,134.41
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,11,6,8.0,9.666666666666666,330.06
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,12,6,3.0,9.683333333333334,142.04
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,12,6,3.0,9.683333333333334,27.75
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,12,6,5.0,8.683333333333334,196.75
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,12,6,3.0,8.683333333333334,50.0
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,12,6,6.0,10.683333333333334,140.97
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,12,6,8.0,9.683333333333334,259.07
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,13,6,5.0,8.816666666666666,148.84
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,13,6,4.0,8.816666666666666,24.0
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,13,6,5.0,9.816666666666666,205.95
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,13,6,3.0,8.816666666666666,50.0
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,13,6,10.0,10.816666666666666,141.15
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,13,6,5.0,9.816666666666666,248.94
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,19,6,4.0,8.95,197.24
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,19,6,4.0,8.95,24.0
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,19,6,3.0,9.95,291.09
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,19,6,3.0,8.95,81.94
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,19,6,8.0,9.95,194.46
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,19,6,4.0,8.95,287.74
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,21,6,5.0,8.4,210.19
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,21,6,4.0,8.4,25.87
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,21,6,6.0,8.4,296.31
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,21,6,2.0,8.4,72.12
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,21,6,10.0,9.4,210.85
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,21,6,4.0,8.4,230.49
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,22,6,5.0,8.683333333333334,129.87
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,22,6,5.0,8.683333333333334,24.0
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,22,6,4.0,7.683333333333334,187.39
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,22,6,3.0,7.683333333333334,96.71
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,22,6,8.0,9.683333333333334,126.91
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,22,6,4.0,7.683333333333334,230.49
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,8,0,5.0,8.166666666666666,123.85
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,8,0,4.0,8.166666666666666,25.87
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,8,0,5.0,8.166666666666666,168.57
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,8,0,2.0,7.166666666666667,65.0
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,8,0,10.0,9.166666666666666,117.8
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,8,0,4.0,9.166666666666666,180.01
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,9,0,6.0,7.866666666666666,152.77
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,9,0,3.0,8.866666666666667,25.87
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,9,0,7.0,9.866666666666667,208.58
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,9,0,1.0,7.866666666666666,65.97
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,9,0,7.0,10.866666666666667,142.37
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,9,0,11.0,8.866666666666667,232.88
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,10,0,6.0,9.683333333333334,152.83
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,10,0,2.0,7.683333333333334,24.0
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,10,0,7.0,8.683333333333334,208.65
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,10,0,1.0,7.683333333333334,70.92
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,10,0,10.0,10.683333333333334,142.41
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,10,0,10.0,8.683333333333334,326.19
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,13,0,4.0,9.65,122.93
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,13,0,3.0,9.65,25.87
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,13,0,2.0,8.65,170.06
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,13,0,1.0,8.65,60.0
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,13,0,7.0,11.65,117.09
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,13,0,3.0,9.65,185.21
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,14,0,5.0,10.716666666666669,122.53
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,14,0,4.0,8.716666666666667,24.0
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,14,0,5.0,9.716666666666669,169.5
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,14,0,1.0,7.716666666666667,71.37
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,14,0,8.0,10.716666666666669,116.81
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,14,0,5.0,8.716666666666667,184.6
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,15,0,6.0,9.7,118.92
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,15,0,4.0,8.7,25.87
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,15,0,5.0,7.7,164.45
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,15,0,2.0,7.7,71.9
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,15,0,10.0,9.7,113.95
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,15,0,4.0,8.7,184.78
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,16,0,6.0,8.716666666666667,147.55
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,16,0,5.0,9.716666666666669,25.87
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,16,0,6.0,6.716666666666667,221.11
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,16,0,1.0,7.716666666666667,71.14
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,16,0,8.0,11.716666666666669,146.77
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,16,0,5.0,5.716666666666667,223.04
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,17,0,6.0,8.7,113.23
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,17,0,6.0,9.716666666666669,27.75
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,17,0,5.0,8.716666666666667,201.39
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,17,0,1.0,7.716666666666667,71.37
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,17,0,11.0,9.716666666666669,108.3
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,17,0,4.0,7.7,223.29
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,18,0,5.0,9.716666666666669,113.23
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,18,0,5.0,9.716666666666669,27.75
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,18,0,5.0,9.716666666666669,202.31
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,18,0,1.0,7.716666666666667,72.27
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,18,0,8.0,10.716666666666669,108.3
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,18,0,7.0,9.716666666666669,224.33
Chennai Citi Centre,Chennai Lighthouse,Go Sedan,4.0,19,0,9.0,9.7,255.03
Chennai Citi Centre,Chennai Lighthouse,Moto,1.0,19,0,2.0,10.716666666666669,24.0
Chennai Citi Centre,Chennai Lighthouse,Premier,4.0,19,0,7.0,10.716666666666669,446.33
Chennai Citi Centre,Chennai Lighthouse,Uber Auto,3.0,19,0,1.0,9.716666666666669,73.77
Chennai Citi Centre,Chennai Lighthouse,Uber Go,4.0,19,0,9.0,11.716666666666669,256.07
Chennai Citi Centre,Chennai Lighthouse,UberXL,6.0,19,0,6.0,9.716666666666669,226.07
Chennai Citi Centre,Express Avenue Mall,Go Sedan,4.0,17,1,6.0,13.816666666666666,192.935
Chennai Citi Centre,Express Avenue Mall,Moto,1.0,17,1,5.5,12.816666666666666,45.129999999999995
Chennai Citi Centre,Express Avenue Mall,Premier,4.0,17,1,6.0,13.816666666666666,285.625
Chennai Citi Centre,Express Avenue Mall,Uber Auto,3.0,17,1,1.5,12.816666666666666,111.335
Chennai Citi Centre,Express Avenue Mall,Uber Go,4.0,17,1,6.0,14.316666666666666,190.54
Chennai Citi Centre,Express Avenue Mall,UberXL,6.0,17,1,6.0,13.316666666666666,337.345
Chennai Citi Centre,Express Avenue Mall,Go Sedan,4.0,18,1,7.5,13.783333333333331,181.85
Chennai Citi Centre,Express Avenue Mall,Moto,1.0,18,1,5.0,14.283333333333331,54.5
Chennai Citi Centre,Express Avenue Mall,Premier,4.0,18,1,7.0,13.283333333333331,291.555
Chennai Citi Centre,Express Avenue Mall,Uber Auto,3.0,18,1,1.0,13.291666666666668,116.74
Chennai Citi Centre,Express Avenue Mall,Uber Go,4.0,18,1,8.5,14.791666666666668,178.575
Chennai Citi Centre,Express Avenue Mall,UberXL,6.0,18,1,5.5,13.275,344.295
Chennai Citi Centre,Express Avenue Mall,Go Sedan,4.0,19,1,8.0,13.883333333333333,200.69
Chennai Citi Centre,Express Avenue Mall,Moto,1.0,19,1,4.0,14.883333333333333,43.84
Chennai Citi Centre,Express Avenue Mall,Premier,4.0,19,1,6.0,13.883333333333333,296.59
Chennai Citi Centre,Express Avenue Mall,Uber Auto,3.0,19,1,1.0,13.883333333333333,119.99
Chennai Citi Centre,Express Avenue Mall,Uber Go,4.0,19,1,8.0,15.883333333333333,197.92
Chennai Citi Centre,Express Avenue Mall,UberXL,6.0,19,1,6.0,13.883333333333333,350.21
Chennai Citi Centre,Express Avenue Mall,Go Sedan,4.0,20,1,6.0,13.966666666666669,156.8
Chennai Citi Centre,Express Avenue Mall,Moto,1.0,20,1,3.0,13.966666666666669,43.22
Chennai Citi Centre,Express Avenue Mall,Premier,4.0,20,1,7.0,14.966666666666669,226.29
Chennai Citi Centre,Express Avenue Mall,Uber Auto,3.0,20,1,2.0,13.966666666666669,106.62
Chennai Citi Centre,Express Avenue Mall,Uber Go,4.0,20,1,6.0,15.966666666666669,153.23
Chennai Citi Centre,Express Avenue Mall,UberXL,6.0,20,1,9.0,13.966666666666669,253.56
Chennai Citi Centre,Express Avenue Mall,Go Sedan,4.0,21,1,5.0,13.641666666666667,155.45
Chennai Citi Centre,Express Avenue Mall,Moto,1.0,21,1,3.5,12.641666666666667,42.935
Chennai Citi Centre,Express Avenue Mall,Premier,4.0,21,1,4.5,13.141666666666667,224.385
Chennai Citi Centre,Express Avenue Mall,Uber Auto,3.0,21,1,1.5,12.641666666666667,102.31
Chennai Citi Centre,Express Avenue Mall,Uber Go,4.0,21,1,7.0,14.141666666666667,151.92000000000002
Chennai Citi Centre,Express Avenue Mall,UberXL,6.0,21,1,5.5,13.641666666666667,251.48
Chennai Citi Centre,Express Avenue Mall,Go Sedan,4.0,22,1,6.0,12.35,154.11
Chennai Citi Centre,Express Avenue Mall,Moto,1.0,22,1,4.0,12.35,46.15
Chennai Citi Centre,Express Avenue Mall,Premier,4.0,22,1,5.0,12.35,222.49
Chennai Citi Centre,Express Avenue Mall,Uber Auto,3.0,22,1,1.0,11.35,139.12
Chennai Citi Centre,Express Avenue Mall,Uber Go,4.0,22,1,4.0,13.35,150.62
Chennai Citi Centre,Express Avenue Mall,UberXL,6.0,22,1,6.0,11.35,356.66
Chennai Citi Centre,Express Avenue Mall,Go Sedan,4.0,23,1,5.0,12.05,153.06
Chennai Citi Centre,Express Avenue Mall,Moto,1.0,23,1,3.0,11.05,55.77
Chennai Citi Centre,Express Avenue Mall,Premier,4.0,23,1,5.0,11.05,221.02
Chennai Citi Centre,Express Avenue Mall,Uber Auto,3.0,23,1,2.0,10.05,134.85
Chennai Citi Centre,Express Avenue Mall,Uber Go,4.0,23,1,4.0,12.05,149.63
Chennai Citi Centre,Express Avenue Mall,UberXL,6.0,23,1,5.0,11.05,247.79
Chennai Citi Centre,Express Avenue Mall,Go Sedan,4.0,7,2,6.0,12.216666666666669,139.53
Chennai Citi Centre,Express Avenue Mall,Moto,1.0,7,2,4.0,11.216666666666669,42.48
Chennai Citi Centre,Express Avenue Mall,Premier,4.0,7,2,8.0,11.216666666666669,189.06
Chennai Citi Centre,Express Avenue Mall,Uber Auto,3.0,7,2,2.0,10.216666666666669,97.8
Chennai Citi Centre,Express Avenue Mall,Uber Go,4.0,7,2,7.0,13.216666666666669,132.16
Chennai Citi Centre,Express Avenue Mall,UberXL,6.0,7,2,7.0,11.216666666666669,248.68
Chennai Citi Centre,Express Avenue Mall,Go Sedan,4.0,8,2,6.0,12.391666666666666,163.91000000000005
Chennai Citi Centre,Express Avenue Mall,Moto,1.0,8,2,5.0,11.891666666666666,42.709999999999994
Chennai Citi Centre,Express Avenue Mall,Premier,4.0,8,2,7.5,11.891666666666666,222.4
Chennai Citi Centre,Express Avenue Mall,Uber Auto,3.0,8,2,2.0,11.891666666666666,101.55
Chennai Citi Centre,Express Avenue Mall,Uber Go,4.0,8,2,7.5,13.391666666666666,152.125
Chennai Citi Centre,Express Avenue Mall,UberXL,6.0,8,2,4.0,12.383333333333333,324.775
Chennai Citi Centre,Express Avenue Mall,Go Sedan,4.0,10,2,3.0,13.083333333333334,166.13
Chennai Citi Centre,Express Avenue Mall,Moto,1.0,10,2,2.0,13.083333333333334,43.2
Chennai Citi Centre,Express Avenue Mall,Premier,4.0,10,2,4.0,14.083333333333334,225.42
Chennai Citi Centre,Express Avenue Mall,Uber Auto,3.0,10,2,1.0,13.083333333333334,109.55
Chennai Citi Centre,Express Avenue Mall,Uber Go,4.0,10,2,5.0,15.083333333333334,154.2
Chennai Citi Centre,Express Avenue Mall,UberXL,6.0,10,2,5.0,14.083333333333334,329.24
Chennai Citi Centre,Express Avenue Mall,Go Sedan,4.0,11,2,3.0,14.266666666666667,196.93
Chennai Citi Centre,Express Avenue Mall,Moto,1.0,11,2,3.0,13.266666666666667,43.31
Chennai Citi Centre,Express Avenue Mall,Premier,4.0,11,2,3.0,13.266666666666667,269.32
Chennai Citi Centre,Express Avenue Mall,Uber Auto,3.0,11,2,1.0,12.266666666666667,78.32
Chennai Citi Centre,Express Avenue Mall,Uber Go,4.0,11,2,2.0,14.266666666666667,186.32
Chennai Citi Centre,Express Avenue Mall,UberXL,6.0,11,2,3.0,12.266666666666667,330.18
Chennai Citi Centre,Express Avenue Mall,Go Sedan,4.0,12,2,2.0,15.016666666666667,158.67
Chennai Citi Centre,Express Avenue Mall,Moto,1.0,12,2,2.0,14.016666666666667,43.26
Chennai Citi Centre,Express Avenue Mall,Premier,4.0,12,2,4.0,14.016666666666667,219.61
Chennai Citi Centre,Express Avenue Mall,Uber Auto,3.0,12,2,1.0,13.016666666666667,78.02
Chennai Citi Centre,Express Avenue Mall,Uber Go,4.0,12,2,3.0,15.016666666666667,152.01
Chennai Citi Centre,Express Avenue Mall,UberXL,6.0,12,2,6.0,13.016666666666667,264.45
Chennai Citi Centre,Express Avenue Mall,Go Sedan,4.0,13,2,2.0,14.883333333333333,159.39
Chennai Citi Centre,Express Avenue Mall,Moto,1.0,13,2,3.0,14.883333333333333,43.42
Chennai Citi Centre,Express Avenue Mall,Premier,4.0,13,2,2.0,13.883333333333333,220.61
Chennai Citi Centre,Express Avenue Mall,Uber Auto,3.0,13,2,1.0,13.883333333333333,79.04
Chennai Citi Centre,Express Avenue Mall,Uber Go,4.0,13,2,1.0,14.883333333333333,152.69
Chennai Citi Centre,Express Avenue Mall,UberXL,6.0,13,2,7.0,14.883333333333333,265.64
Chennai Citi Centre,Express Avenue Mall,Go Sedan,4.0,14,2,4.0,13.983333333333333,159.16
Chennai Citi Centre,Express Avenue Mall,Moto,1.0,14,2,3.0,13.983333333333333,47.01
Chennai Citi Centre,Express Avenue Mall,Premier,4.0,14,2,5.0,13.983333333333333,220.29
Chennai Citi Centre,Express Avenue Mall,Uber Auto,3.0,14,2,2.0,12.983333333333333,108.84
Chennai Citi Centre,Express Avenue Mall,Uber Go,4.0,14,2,5.0,14.983333333333333,152.47
Chennai Citi Centre,Express Avenue Mall,UberXL,6.0,14,2,6.0,12.983333333333333,265.26
Chennai Citi Centre,Express Avenue Mall,Go Sedan,4.0,15,2,6.0,14.283333333333331,158.72
Chennai Citi Centre,Express Avenue Mall,Moto,1.0,15,2,3.0,13.283333333333331,43.28
Chennai Citi Centre,Express Avenue Mall,Premier,4.0,15,2,5.0,15.283333333333331,219.71
Chennai Citi Centre,Express Avenue Mall,Uber Auto,3.0,15,2,1.0,13.283333333333331,107.44
Chennai Citi Centre,Express Avenue Mall,Uber Go,4.0,15,2,9.0,14.283333333333331,152.06
Chennai Citi Centre,Express Avenue Mall,UberXL,6.0,15,2,4.0,13.283333333333331,264.57
Chennai Citi Centre,Express Avenue Mall,Go Sedan,4.0,16,2,3.0,14.316666666666666,195.6
Chennai Citi Centre,Express Avenue Mall,Moto,1.0,16,2,4.0,14.316666666666666,43.49
Chennai Citi Centre,Express Avenue Mall,Premier,4.0,16,2,4.0,14.316666666666666,289.39
Chennai Citi Centre,Express Avenue Mall,Uber Auto,3.0,16,2,1.0,14.316666666666666,110.77
